name,modelNumber,manufacturer,vendor,description,category,unit,tier,collection,color,finish,price,productUrl,imageUrl,sourceType,sourceWorkbook,sourceSheet,sourceRow,confidence
Tub  False Plug for the tub - 4 holes  https://www.fergusonhome.com/search?term=SH131WH SH131WH 20.23 Gferguson  0.0,SH131WH,,Ferguson,Tub  False Plug for the tub - 4 holes  https://www.fergusonhome.com/search?term=SH131WH SH131WH 20.23 Gferguson  0.0,Plumbing,ea,,,,,20.23,https://www.fergusonhome.com/search?term=SH131WH,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,220 | 157,high
Soaker Tub,SH462576,,,,,ea,,,,,2056.62,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,648 | 620,high
Soaker Tub  SH462576 2056.6150000000002 Ferguson  2025-11-19 00:00:00 1.0 0.0,SH462576,,Ferguson,Soaker Tub  SH462576 2056.6150000000002 Ferguson  2025-11-19 00:00:00 1.0 0.0,Plumbing,ea,,,,,0.00,,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,203,high
Soaker Tub Drain Roughin,SH653PVC,,,,,ea,,,,,216.71,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,649 | 621,high
Soaker Tub Drain Roughin  SH653PVC  216.71099999999998 Ferguson  2025-11-19 00:00:00 1.0 0.0,SH653PVC,,Ferguson,Soaker Tub Drain Roughin  SH653PVC  216.71099999999998 Ferguson  2025-11-19 00:00:00 1.0 0.0,Plumbing,ea,,,,,0.00,,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,204,high
Hall Bath LVT,SI2103090L,,,,,ea,,,,,300.00,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,258 | 245,high
0.0 Medicine Cabinet 24 in. W x 30 in. H Rectangular with Mirror https://www.homedepot.com/p/Glacier-Bay-24-in-W-x-30-in,SP4450,,Home Depot,0.0 Medicine Cabinet 24 in. W x 30 in. H Rectangular with Mirror https://www.homedepot.com/p/Glacier-Bay-24-in-W-x-30-in-H-Rectangular-Medicine-Cabinet-with-Mirror-SP4450/202070551  SP4450 196.9 Home Depot  0.0,Cabinetry,ea,,,,,0.00,https://www.homedepot.com/p/Glacier-Bay-24-in-W-x-30-in-H-Rectangular-Medicine-Cabinet-with-Mirror-SP4450/202070551,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,17 | 18,high
Medicine Cabinet 24 in. W x 30 in. H Rectangular with Mirror,SP4450,,Home Depot,,Uncategorized,ea,,,,,196.90,https://www.homedepot.com/p/Glacier-Bay-24-in-W-x-30-in-H-Rectangular-Medicine-Cabinet-with-Mirror-SP4450/202070551,,derived,Product_Master_Catalog_v3.xlsx | Product_Master_Enhanced.xlsx | Product_Master_Extract.xlsx | Product_Master_Refined.xlsx,Product Library | Raw Extract | Raw Records | Sheet1 | Product Master,22 | 32 | 246 | 12 | 194,high
"Tile  Bath Floor Tile 24"" x 24"" 38 SQ FT $155.80 https://www.stonepeakceramics.com/product/ikonite-walnut/ USSP2424317 9",SSP2424317,,,"Tile  Bath Floor Tile 24"" x 24"" 38 SQ FT $155.80 https://www.stonepeakceramics.com/product/ikonite-walnut/ USSP2424317 950 211.38000000000002 209.71500000000003 ProSource  0.0 0.0 0.0",,ea,,,,,155.80,https://www.stonepeakceramics.com/product/ikonite-walnut/,,derived,compiled_products_db.xlsx,Sheet1,149,high
"Shower Wall Tile 24"" x 48"" 95 SQ FT $432.35 https://www.stonepeakceramics.com/product/ikonite-walnut/ USSP2448317  904.8",SSP2448317,,,"Shower Wall Tile 24"" x 48"" 95 SQ FT $432.35 https://www.stonepeakceramics.com/product/ikonite-walnut/ USSP2448317  904.8000000000001 543.048 ProSource  R 4/22 0.0 0.0 0.0",,ea,,,,,432.35,https://www.stonepeakceramics.com/product/ikonite-walnut/,,derived,compiled_products_db.xlsx,Sheet1,150,high
"Delta Innovations Three Function Diverter Valve Trim Less Rough-In Valve - Two Independent Positions, One Shared Position",T11800,,,,,ea,,,,,277.40,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,226 | 213,high
"Delta Innovations Three Function Diverter Valve Trim Less Rough-In Valve - Two Independent Positions, One Shared Position",T11800-CZ,,Ferguson,,,ea,,,,,,,,baseline,,John Daye 39938-CJC,14,medium
Delta Lahara Monitor 17 Series Dual Function Pressure Balanced Shower Only with Integrated Volume Control - Less Rough-In Valve,T17238,,,,,ea,,,,,307.77,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,227 | 214,high
Delta Lahara Monitor 17 Series Dual Function Pressure Balanced Shower Only with Integrated Volume Control - Less Rough-In Valve,T17238-CZ,,Ferguson,,,ea,,,,,,,,baseline,,John Daye 39938-CJC,15,medium
"Shower Trim Moen, Brantford",T2151BN,,,,,ea,,,,,109.35,https://www.fergusonhome.com/moen-t2151/s720278?uid=1030356,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,538 | 512,high
"Shower , Trim & Arm Moen Gibson Shower Only Trim Package Shower Head",T2902NHBN,,Ferguson,,,ea,,,,,,https://www.fergusonhome.com/moen-t2902nh/s1434096?uid=3882442,,derived,Product_Master_Extract.xlsx,Sheet1,2,high
Shower Trim,T3691BN,,,,,ea,,,,,373.02,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,676 | 647,high
Shower Trim  T3691BN 373.021 Ferguson  2025-11-19 00:00:00 1.0 0.0,T3691BN,,Ferguson,Shower Trim  T3691BN 373.021 Ferguson  2025-11-19 00:00:00 1.0 0.0,Plumbing,ea,,,,,0.00,,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,211,high
Aluminum Carpet Trim - Satin Brass/Pewter/Silver,TBD,,Home Depot,Aluminum Carpet Trim - Satin Brass/Pewter/Silver,Flooring,ea,,,,,14.91,,,baseline,,"Mrozek, Dan 40214-THC",7,medium
*** Toto Toilet Add-On,TCST642CEFGAT4001,,Ferguson,,Toilet,ea,,,,,1432.56,https://www.fergusonhome.com/toto-mw6424736cefga/s1931975?uid=4565624,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx,Product Library | Raw Records | Product Master | Raw Extract,252 | 239 | 202,high
20687.5,TOTALADDITIONALWORK,,,Total Additional Work,,ea,,,,,,,,baseline,,Gapinske Jane 40097-LNC  6.19.2,44,low
2 Widespread  Faucets,TS44102BG,,,,,ea,,,,,1341.80,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,626 | 598,high
2 Widespread  Faucets  TS44102BG 1341.802 Ferguson  2025-11-19 00:00:00 1.0 0.0,TS44102BG,,Ferguson,2 Widespread  Faucets  TS44102BG 1341.802 Ferguson  2025-11-19 00:00:00 1.0 0.0,Plumbing,ea,,,,,0.00,,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,195,high
** Add-on toilet,TSW4736AT4001,,,,,ea,,,,,902.14,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,511 | 486,high
** Add-on toilet  False ***Toilet Washlet + Bidet  TSW4736AT4001 902.143 Ferguson 2026-02-11 00:00:00 0.0,TSW4736AT4001,,Ferguson,** Add-on toilet  False ***Toilet Washlet + Bidet  TSW4736AT4001 902.143 Ferguson 2026-02-11 00:00:00 0.0,Plumbing,ea,,,,,0.00,,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,155,high
** Add-on toilet,TTHU857,,,,,ea,,,,,144.90,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,512 | 487,high
** Add-on toilet  False ***Auto Flush Unit 1.28 TTHU857 144.903 Ferguson 2026-02-11 00:00:00 0.0,TTHU857,,Ferguson,** Add-on toilet  False ***Auto Flush Unit 1.28 TTHU857 144.903 Ferguson 2026-02-11 00:00:00 0.0,Plumbing,ea,,,,,0.00,,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,156,high
Shower Valve,U232CIS,,,,,ea,,,,,1000.00,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,614 | 586,high
Shower Valve U232CIS 1000 198.935 Ferguson  2025-11-19 00:00:00 1.0 0.0,U232CIS,,Ferguson,Shower Valve U232CIS 1000 198.935 Ferguson  2025-11-19 00:00:00 1.0 0.0,Plumbing,ea,,,,,0.00,,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,187,high
Utensil Organizer Pull out - by Stove,UBPO-8SC,,Hardware Resources,Utensil Organizer Pull out - by Stove,,ea,,,,,,https://www.hardwareresources.com/organizers/cabinet-organizers/base-cabinet-organizers/ubpo-sc.html,,derived,Product_Master_Enhanced.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Records | Product Master | Product Occurrences,256 | 74 | 331 | 70,high
Shower Floor tile 4” x 4” Hexagon 18 SQ FT =$627.30,USG12MH3317,,,Shower Floor tile 4” x 4” Hexagon 18 SQ FT =$627.30,Shower,ea,,,,,690.03,https://www.stonepeakceramics.com/product/ikonite-walnut/,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences,257 | 161 | 205 | 334 | 259,high
Shower Floor tile 4” x 4” Hexagon 18 SQ FT =$627.30  https://www.stonepeakceramics.com/product/ikonite-walnut/ USG12MH33,USG12MH3317,,,Shower Floor tile 4” x 4” Hexagon 18 SQ FT =$627.30  https://www.stonepeakceramics.com/product/ikonite-walnut/ USG12MH3317 730.03 690.03 ProSource  0.0 0.0 0.0,,ea,,,,,627.30,https://www.stonepeakceramics.com/product/ikonite-walnut/,,derived,compiled_products_db.xlsx,Sheet1,152,high
"Bath Floor Tile 24"" x 24"" 38 SQ FT $155.80",USSP2424317,,,"Bath Floor Tile 24"" x 24"" 38 SQ FT $155.80",Tile,ea,,,,,209.72,https://www.stonepeakceramics.com/product/ikonite-walnut/,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences,258 | 157 | 206 | 335 | 255,high
"Tile  Bath Floor Tile 24"" x 24"" 38 SQ FT $155.80 https://www.stonepeakceramics.com/product/ikonite-walnut/ USSP2424317 9",USSP2424317,,ProSource,"Tile  Bath Floor Tile 24"" x 24"" 38 SQ FT $155.80 https://www.stonepeakceramics.com/product/ikonite-walnut/ USSP2424317 950 211.38000000000002 209.71500000000003 ProSource  0.0 0.0 0.0",Flooring,ea,,,,,209.00,https://www.stonepeakceramics.com/product/ikonite-walnut/,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,116,high
"Shower Wall Tile 24"" x 48"" 95 SQ FT $432.35",USSP2448317,,,"Shower Wall Tile 24"" x 48"" 95 SQ FT $432.35",Shower,ea,,,,,543.05,https://www.stonepeakceramics.com/product/ikonite-walnut/,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences,259 | 159 | 207 | 336 | 257,high
"Shower Wall Tile 24"" x 48"" 95 SQ FT $432.35 https://www.stonepeakceramics.com/product/ikonite-walnut/ USSP2448317  904.8",USSP2448317,,ProSource,"Shower Wall Tile 24"" x 48"" 95 SQ FT $432.35 https://www.stonepeakceramics.com/product/ikonite-walnut/ USSP2448317  904.8000000000001 543.048 ProSource  R 4/22 0.0 0.0 0.0",Plumbing,ea,,,,,22.00,https://www.stonepeakceramics.com/product/ikonite-walnut/,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,117,high
Shower 2 handle  Trim & Valve,UTS9211BG,,,,,ea,,,,,622.18,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,615 | 587,high
Shower 2 handle  Trim & Valve  UTS9211BG 622.183 Ferguson  2025-11-19 00:00:00 1.0 0.0,UTS9211BG,,Ferguson,Shower 2 handle  Trim & Valve  UTS9211BG 622.183 Ferguson  2025-11-19 00:00:00 1.0 0.0,Plumbing,ea,,,,,0.00,,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,188,high
1-T Strip,V4N1H,,Home Depot,1-T Strip,,ea,,,,,41.11,https://www.homedepot.com/p/PERFORMANCE-ACCESSORIES-Walnut-Glen-0-31-in-T-x-2-in-W-x-78-7-in-L-Vinyl-4-in-1-Molding-V4N1H-07649/339181153,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences,262 | 263 | 167 | 186 | 210 | 211 | 338 | 339 | 266 | 290,high
2 PCS,V4N1H,,Home Depot,,,ea,,,,,82.23,https://www.homedepot.com/p/PERFORMANCE-ACCESSORIES-Navarra-0-31-in-T-x-2-in-W-x-78-7-in-L-Vinyl-4-in-1-Molding-V4N1H-08165/339181319,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx,Product Library | Raw Records | Product Master | Raw Extract,264 | 132 | 212,high
Hall Bath LVT,V4N1H,,,,,ea,,,,,41.79,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,259 | 246,high
T-Strip (1),V4N1H,,,T-Strip (1),Hall Bath LVT,ea,,,,,42.27,LifeProof,,derived,Product_Master_Warehouse.xlsx,Product Master | Product Occurrences,340 | 158,high
T-Strip -3,V4N1H,,Home Depot,T-Strip -3,,ea,,,,,126.35,https://www.homedepot.com/p/PERFORMANCE-ACCESSORIES-Pinecrest-0-31-in-T-x-2-in-W-x-78-7-in-L-Vinyl-4-in-1-Molding-V4N1H-07518/339181305,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences,261 | 105 | 209 | 337 | 175,high
Stair Nose Cap -9,VSNP-07518,,Home Depot,Stair Nose Cap -9,,ea,,,,,301.45,https://www.homedepot.com/p/Saffron-1-32-in-T-x-1-88-in-W-x-78-7-in-L-Vinyl-Stair-Nose-Molding-VSNP-07518/327714881,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences,265 | 104 | 213 | 355 | 174,high
Flooring,VSNP-07660,,,,,ea,,,,,33.93,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,195 | 182,high
LifeProof Shallow Ford Oak Stair Nose,VSNP-07660,,Home Depot,LifeProof Shallow Ford Oak Stair Nose,Flooring,ea,,,,,33.93,,,baseline,,"Mrozek, Dan 40214-THC",6,medium
2 PCS,VSNP-08165,,,,,ea,,,,,65.47,https://www.homedepot.com/p/PERFORMANCE-ACCESSORIES-Navarra-1-32-in-Thick-x-1-88-in-Wide-x-78-7-in-Length-Vinyl-Stair-Nose-Molding-VSNP-08165/334696524,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx,Product Library | Raw Records | Product Master | Raw Extract,266 | 133 | 214,high
Flooring,VV872,,,,,ea,,,,,950.00,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,848 | 816,high
Flooring  Kitchen Floor LVT Sonia Marble VV872 166 Sq Ft  1410 926.21 ProSource  2025-10-31 00:00:00 0.0,VV872,,ProSource,Flooring  Kitchen Floor LVT Sonia Marble VV872 166 Sq Ft  1410 926.21 ProSource  2025-10-31 00:00:00 0.0,Flooring,ea,,,,,926.21,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,284 | 221,high
Flooring  LVT  Coretec Iona Stone 90 SQ FT  VV872-12266 950 463.11 ProSource  0.0,VV872,,ProSource,Flooring  LVT  Coretec Iona Stone 90 SQ FT  VV872-12266 950 463.11 ProSource  0.0,Flooring,ea,,,,,463.11,,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,231,high
Paint:  https://www.benjaminmoore.com/en-us/paint-colors/color/967/cloud-white?_gl=1*1fntc06*_up*MQ..*_gs*MQ..&gclid=Cj0,VY73,,,Paint:  https://www.benjaminmoore.com/en-us/paint-colors/color/967/cloud-white?_gl=1*1fntc06*_up*MQ..*_gs*MQ..&gclid=Cj0KCQjw8PDPBhCeARIsAOJwmWWvKZUnWST3sgUgGlvSRxEPjUqFFsIhr6VY73qVCmsK-_poTbcEp9MaAkD_EALw_wcB&gclsrc=aw.ds&gbraid=0AAAAADPqh08Vr-bZfbgfC-6InF-XVI6_k 967 JC Licht  0.0,,ea,,,,,0.00,https://www.benjaminmoore.com/en-us/paint-colors/color/967/cloud-white?_gl=1*1fntc06*_up*MQ..*_gs*MQ..&gclid=Cj0KCQjw8PDPBhCeARIsAOJwmWWvKZUnWST3sgUgGlvSRxEPjUqFFsIhr6VY73qVCmsK-_poTbcEp9MaAkD_EALw_wcB&gclsrc=aw.ds&gbraid=0AAAAADPqh08Vr-bZfbgfC-6InF-XVI6_k,,derived,compiled_products_db.xlsx,Sheet1,106,high
3 - Hooks,W000078398,,,3 - Hooks,,ea,,,,,86.55,https://www.wayfair.com/home-improvement/pdp/rebrilliant-clairview-wall-mounted-robe-hook-w000078398.html?piid=477188212,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences,240 | 141 | 190 | 311 | 237,high
3 - Hooks  https://www.wayfair.com/home-improvement/pdp/rebrilliant-clairview-wall-mounted-robe-hook-w000078398.html?pii,W000078398,,Wayfair,3 - Hooks  https://www.wayfair.com/home-improvement/pdp/rebrilliant-clairview-wall-mounted-robe-hook-w000078398.html?piid=477188212 SKU: W000078398 87 86.55 Wayfair Cabinet & (3) Hooks  2026-04-21 00:00:00 0.0,Cabinetry,ea,,,,,86.55,https://www.wayfair.com/home-improvement/pdp/rebrilliant-clairview-wall-mounted-robe-hook-w000078398.html?piid=477188212,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,137 | 106,high
"36"" Free Standing Cabinet Storage",W112248263,,,"36"" Free Standing Cabinet Storage",Cabinetry,ea,,,,,325.49,https://www.wayfair.com/storage-organization/pdp/hokku-designs-palace-imports-100-solid-wood-short-bathroom-linen-cabinet-with-doors-drawers-adjustable-shelves-modular-bathroom-laundry-storage-cabinet-32-w-x-3575-h-w112248274.html?piid=843716567,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences,241 | 138 | 191 | 312 | 234,high
"Cabinet  36"" Free Standing Cabinet Storage  https://www.wayfair.com/storage-organization/pdp/hokku-designs-palace-import",W112248263,,Wayfair,"Cabinet  36"" Free Standing Cabinet Storage  https://www.wayfair.com/storage-organization/pdp/hokku-designs-palace-imports-100-solid-wood-short-bathroom-linen-cabinet-with-doors-drawers-adjustable-shelves-modular-bathroom-laundry-storage-cabinet-32-w-x-3575-h-w112248274.html?piid=843716567 SKU: W112248263 1300 326 325.49 Wayfair Cabinet & (3) Hooks  2026-04-21 00:00:00 0.0",Cabinetry,ea,,,,,325.49,https://www.wayfair.com/storage-organization/pdp/hokku-designs-palace-imports-100-solid-wood-short-bathroom-linen-cabinet-with-doors-drawers-adjustable-shelves-modular-bathroom-laundry-storage-cabinet-32-w-x-3575-h-w112248274.html?piid=843716567,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,134 | 104,high
Shower Wall Tile 93 sq ft MSI Veneto White Matte 12x24  https://www.msisurfaces.com/site-search/?key=Veneto%20White NVEN,WHI1224,,,Shower Wall Tile 93 sq ft MSI Veneto White Matte 12x24  https://www.msisurfaces.com/site-search/?key=Veneto%20White NVENEWHI1224 1200 340 ProSource  2026-05-08 00:00:00 0.0,,ea,,,,,0.00,https://www.msisurfaces.com/site-search/?key=Veneto%20White,,derived,compiled_products_db.xlsx,Sheet1,113,high
Backsplash Tile  MSI Renzo  NRENJAD3X12 GLOSSY  1200 261.3 ProSource  2025-10-31 00:00:00 0.0,X12,,,Backsplash Tile  MSI Renzo  NRENJAD3X12 GLOSSY  1200 261.3 ProSource  2025-10-31 00:00:00 0.0,,ea,,,,,261.30,,,derived,compiled_products_db.xlsx,Sheet1,283,high
Hall Mirror,X24,,Amazon,Hall Mirror,Mirror,ea,,,,,,https://www.amazon.com/dp/B0GVNNH87N?ref_=ppx_printOD_title_dt_b_fed_asin_title_0_0&th=1,,derived,Product_Master_Enhanced.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Records | Product Master | Product Occurrences,37 | 107 | 91 | 181,high
"Grab Bar 18"" Vertical",YG0418BN,,Ferguson,,,ea,,,,,,https://www.fergusonhome.com/moen-yg0418/s1084794?uid=2709208,,derived,Product_Master_Extract.xlsx,Sheet1,14,high
"Grab Bar 36"" Hortizal",YG0436BN,,Ferguson,,,ea,,,,,,https://www.fergusonhome.com/moen-yg0436/s1084795?uid=2709209,,derived,Product_Master_Extract.xlsx,Sheet1,15,high
Aura Bath & Spa Paint,AURABATH&SPA,Benjamin Moore,JC Licht,,Hall Bathroom Paint,ea,,,,,,,,baseline,,John Daye 39938-CJC,58,high
Aura Bath & Spa Paint,AURABATH&SPA:CHANITYLACEOC-65CEILING,Benjamin Moore,JC Licht,,Master Bathroom Paint,ea,,,,,,,,baseline,,John Daye 39938-CJC,24,high
Aura Bath & Spa Paint,AURABATH&SPA:ETIQUETTEWALLS,Benjamin Moore,JC Licht,,Master Bathroom Paint,ea,,,,,,,,baseline,,John Daye 39938-CJC,23,high
Kitchen Range Hood Broan GLA1303SS 242.48 Amazon 2026-05-28 00:00:00 Final,GLA1303SS,Broan,Amazon,Kitchen Range Hood Broan GLA1303SS 242.48 Amazon 2026-05-28 00:00:00 Final,,ea,,,,,0.00,,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,29,high
Quartz,TROPICALBLUE,CACJR Granite,CACJR Granite REQ Quote 5/23 & 6/9,,Master Bath Finishes & Trim,ea,,,,,976.00,,,baseline,,John Daye 39938-CJC,42,high
Smart Toilet,CD-K030PRO,Casa Diva Home,Casa Diva Home,,Master Bathroom Plumbing,ea,,,,,1221.79,,,baseline,,John Daye 39938-CJC,6 | 51,high
Grab Bar 18 (3),41618-CZ,Delta,Ferguson Home,,Master Bath Finishes & Trim,ea,,,,,173.66,,,baseline,,John Daye 39938-CJC,43,high
Grab Bar 18,41624-18,Delta,Ferguson Home,,Hall Bath Finishes & Trim,ea,,,,,173.66,,,baseline,,John Daye 39938-CJC,69,high
Grab Bar 24 (1),41624-CZ,Delta,Ferguson Home,,Master Bath Finishes & Trim,ea,,,,,188.14,,,baseline,,John Daye 39938-CJC,44,high
Grab Bar 42,41642-CZ,Delta,Ferguson Home,,Master Bath Finishes & Trim,ea,,,,,289.29,,,baseline,,John Daye 39938-CJC,45,high
"Grab Bar 12""",41812-SS,Delta,,,,ea,,,,,,https://www.homedepot.com/p/Delta-Contemporary-12-in-x-1-1-4-in-Concealed-Screw-ADA-Compliant-Bathroom-Shower-Grab-Bar-in-Brilliance-Stainless-Steel-41812-SS/205857180,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx,Product Library | Raw Records | Product Master | Raw Extract,43 | 260,high
"Grab Bar 18""",41818-SS,Delta,Home Depot,,,ea,,,,,94.06,https://www.homedepot.com/p/Delta-Contemporary-18-in-x-1-1-4-in-Concealed-Screw-ADA-Compliant-Bathroom-Shower-Grab-Bar-in-Brilliance-Stainless-Steel-41818-SS/205857298,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx,Product Library | Raw Records | Product Master | Raw Extract,44 | 261,high
